,tr|A0A022LF30|A0A022LF30_9MICO,tr|A0A0N6ZWJ6|A0A0N6ZWJ6_9MICO,tr|A0A0Q5RSP0|A0A0Q5RSP0_9MICO,tr|A0A147DMW8|A0A147DMW8_9MICO,tr|A0A175S3M8|A0A175S3M8_9MICO,tr|A0A181Z8D7|A0A181Z8D7_9MICO,tr|A0A1C7C6J2|A0A1C7C6J2_9MICO,tr|A0A1E5MK32|A0A1E5MK32_9MICO,tr|A0A1H0ZAX8|A0A1H0ZAX8_9MICO,tr|A0A1I2IT28|A0A1I2IT28_9MICO,tr|A0A1S2GX69|A0A1S2GX69_9MICO,tr|A0A1S2HEH8|A0A1S2HEH8_9MICO,tr|A0A1S2HW14|A0A1S2HW14_9MICO,tr|A0A1S2HZI7|A0A1S2HZI7_9MICO,tr|A0A1S2INY6|A0A1S2INY6_9MICO,tr|A0A1S2JGQ6|A0A1S2JGQ6_9MICO,tr|A0A285XXB0|A0A285XXB0_9MICO,tr|A0A2A5NN38|A0A2A5NN38_9MICO,tr|A0A2W0CL52|A0A2W0CL52_9MICO,tr|A0A2W0CW36|A0A2W0CW36_9MICO,tr|A0A2W0DWD0|A0A2W0DWD0_9MICO,tr|A0A2W1NTQ3|A0A2W1NTQ3_9MICO,tr|A0A2W1PEG7|A0A2W1PEG7_9MICO,tr|A0A2W1Q854|A0A2W1Q854_9MICO,tr|A0A2W1QGK1|A0A2W1QGK1_9MICO,tr|A0A2W1QHV2|A0A2W1QHV2_9MICO,tr|A0A2W1QTZ3|A0A2W1QTZ3_9MICO,tr|A0A2W1RDX4|A0A2W1RDX4_9MICO,tr|A0A2W1SNZ5|A0A2W1SNZ5_9MICO,tr|A0A2W1TCL9|A0A2W1TCL9_9MICO,tr|A0A2W1TGE6|A0A2W1TGE6_9MICO,tr|A0A2W1TKT6|A0A2W1TKT6_9MICO,tr|A0A2W1TVY0|A0A2W1TVY0_9MICO,tr|A0A2W1U6E8|A0A2W1U6E8_9MICO,tr|A0A2W1UUQ1|A0A2W1UUQ1_9MICO,tr|A0A2W1V6N3|A0A2W1V6N3_9MICO,tr|A0A2W1V7G7|A0A2W1V7G7_9MICO,tr|A0A2W1V955|A0A2W1V955_9MICO,tr|A0A2W1VQ90|A0A2W1VQ90_9MICO,tr|A0A2W1X2J0|A0A2W1X2J0_9MICO,tr|A0A2W1X584|A0A2W1X584_9MICO,tr|A0A2W1ZPB0|A0A2W1ZPB0_9MICO,tr|A0A2W1ZVJ6|A0A2W1ZVJ6_9MICO,tr|A0A3N1JB23|A0A3N1JB23_9MICO,tr|A0A3N1K8L2|A0A3N1K8L2_9MICO,tr|A0A3N1NS66|A0A3N1NS66_9MICO,tr|A0A3N1YBQ1|A0A3N1YBQ1_9MICO,tr|A0A3N2GHJ3|A0A3N2GHJ3_9MICO,tr|A0A3N4VUB0|A0A3N4VUB0_9MICO,tr|A0A4R1KKZ2|A0A4R1KKZ2_9MICO,tr|A0A4R1SC92|A0A4R1SC92_9MICO,tr|A0A4R1SUF8|A0A4R1SUF8_9MICO,tr|A0A4R1T2Y3|A0A4R1T2Y3_9MICO,tr|A0A4R1TQJ8|A0A4R1TQJ8_9MICO,tr|A0A4R3SPP6|A0A4R3SPP6_9MICO,tr|A0A4R6DGV1|A0A4R6DGV1_9MICO,tr|A0A4R8B3V3|A0A4R8B3V3_9MICO,tr|A0A4R8BHV4|A0A4R8BHV4_9MICO,tr|A0A4R8BZW3|A0A4R8BZW3_9MICO,tr|A0A4V1FHC0|A0A4V1FHC0_9MICO,tr|A0A4V2VND8|A0A4V2VND8_9MICO,tr|A0A502C4E4|A0A502C4E4_9MICO,tr|A0A542FGL5|A0A542FGL5_9MICO,tr|A0A554N0M7|A0A554N0M7_9MICO,tr|A0A653QFI1|A0A653QFI1_9MICO,tr|A0A6C6XWX6|A0A6C6XWX6_9MICO,tr|A0A6N0YH76|A0A6N0YH76_9MICO,tr|A0A6N0YQ21|A0A6N0YQ21_9MICO,tr|A0A6N1CNR9|A0A6N1CNR9_9MICO,tr|A0A7T4WKQ4|A0A7T4WKQ4_9MICO,tr|A0A7W3R3Q2|A0A7W3R3Q2_9MICO,tr|A0A850DS22|A0A850DS22_9MICO,tr|A0A8H9GBR3|A0A8H9GBR3_9MICO,UPI000348358B,UPI000489A9AE,UPI0007363F20,UPI0008268AC0,UPI0008DD8730,UPI000D830D1B,UPI000DA72D9B,UPI000DA794FF,UPI000DA84B76,UPI000DA891CA,UPI000DA90884,UPI000DAA153A,UPI000DAA78BE,UPI000F86EBEA,UPI00119E018F,UPI0011A1FDE9,UPI0011A71723,UPI0011A8113C,UPI00128FA198,UPI001357DF1D,UPI001564FECF,UPI0015652DF6,UPI0015F5CB24,UPI0015F6C0DA,UPI0015FED7F7,UPI00188A5A32,UPI00188C00C7,UPI00188C16A2,UPI00188C4DA2,UPI00188D132A,UPI00188DBB43,UPI00188DBDE6,UPI001ADA6DCC,UPI001AE92B39,UPI001BC8FEF7,UPI001BDDCEB7,UPI001BDDD5FF,UPI001BDDE2F5,UPI001BDDF006,UPI001BDE37E2,UPI001BDEF83B,UPI001BDF3CE9,UPI001BE0059E,UPI001BE0348B,UPI001BE0EEB9,UPI001BE4F98F,UPI001C0CCC3C,UPI001C3047E5,UPI001C8E3537,UPI001CCB312C,UPI001CE20163,UPI001E2C661C,UPI001F575CA0,UPI001FB52255,UPI0020264D4C
tr|A0A4R8BZW3|A0A4R8BZW3_9MICO,0.04955,0.062069,0.082192,0.062069,0.059908,0.073563,0.068807,0.068807,0.070615,0.068182,0.073903,0.063927,0.029748,0.055172,0.083141,0.038636,0.066362,0.066514,0.079545,0.088435,0.026634,0.040909,0.045045,0.0839,0.03211,0.036364,0.092342,0.038636,0.094595,0.038636,0.040909,0.080645,0.079545,0.036364,0.082192,0.02746,0.011338,0.045045,0.05977,0.047297,0.072893,0.064368,0.088435,0.064665,0.022936,0.015766,0.018059,0.011338,0.011287,0.064665,0.011287,0.0,0.011287,0.0,0.015801,0.057339,0.011287,0.011287,0.0,0.062069,0.002252,0.040909,0.071101,0.036364,0.047297,0.040909,0.070938,0.073227,0.040909,0.043379,0.073059,0.070938,0.073563,0.071101,0.040909,0.064368,0.057471,0.070455,0.042793,0.045045,0.038636,0.038636,0.088435,0.042793,0.038636,0.086168,0.062069,0.070938,0.063781,0.080092,0.057208,0.070938,0.013544,0.038636,0.006803,0.066514,0.045455,0.040724,0.038288,0.047511,0.106095,0.045045,0.043182,0.00907,0.047297,0.034404,0.062069,0.064815,0.038636,0.049774,0.038636,0.045045,0.054299,0.040724,0.011338,0.03653,0.042986,0.036697,0.087838,0.071429,0.070776,0.086168,0.062069,0.043379,0.06865,0.071264,0.073903,0.057471
tr|A0A4V1FHC0|A0A4V1FHC0_9MICO,0.057471,0.018391,0.068966,0.011494,0.020737,0.066667,0.034483,0.034483,0.03908,0.029885,0.060046,0.034483,0.057471,0.050575,0.078522,0.052874,0.034483,0.025287,0.057471,0.071264,0.03632,0.055172,0.052874,0.05977,0.050575,0.050575,0.068966,0.052874,0.071264,0.052874,0.055172,0.057604,0.057471,0.050575,0.068966,0.055172,0.064368,0.052874,0.022989,0.055172,0.043678,0.016092,0.071264,0.062356,0.052874,0.062069,0.064368,0.05977,0.064368,0.062356,0.064368,0.062069,0.064368,0.062069,0.062069,0.032184,0.064368,0.064368,0.062069,0.0,0.062069,0.055172,0.032184,0.050575,0.055172,0.055172,0.034483,0.032184,0.052874,0.048276,0.036782,0.034483,0.025287,0.025287,0.050575,0.009195,0.052874,0.032184,0.050575,0.050575,0.052874,0.052874,0.073563,0.050575,0.050575,0.071264,0.013793,0.034483,0.029885,0.073563,0.034483,0.034483,0.064368,0.052874,0.062069,0.032184,0.055172,0.052874,0.062069,0.05977,0.087356,0.052874,0.057471,0.062069,0.055172,0.055172,0.018391,0.025463,0.050575,0.05977,0.052874,0.052874,0.064368,0.052874,0.062069,0.055172,0.055172,0.055172,0.052874,0.059908,0.034483,0.05977,0.006897,0.048276,0.032184,0.027586,0.062356,0.011494
tr|A0A4V2VND8|A0A4V2VND8_9MICO,0.051802,0.062069,0.082192,0.062069,0.059908,0.073563,0.068807,0.068807,0.070615,0.068182,0.073903,0.063927,0.032037,0.057471,0.083141,0.040909,0.066362,0.066514,0.079545,0.088435,0.029056,0.043182,0.047297,0.0839,0.034404,0.038636,0.092342,0.040909,0.094595,0.040909,0.043182,0.080645,0.079545,0.038636,0.082192,0.029748,0.013605,0.047297,0.05977,0.04955,0.072893,0.064368,0.088435,0.064665,0.025229,0.018018,0.020316,0.013605,0.013544,0.064665,0.013544,0.002252,0.013544,0.002252,0.018059,0.057339,0.013544,0.013544,0.002252,0.062069,0.0,0.043182,0.071101,0.038636,0.04955,0.043182,0.070938,0.073227,0.043182,0.045662,0.073059,0.070938,0.073563,0.071101,0.043182,0.064368,0.05977,0.070455,0.045045,0.045045,0.040909,0.040909,0.088435,0.045045,0.040909,0.086168,0.062069,0.070938,0.063781,0.080092,0.057208,0.070938,0.011287,0.040909,0.00907,0.066514,0.047727,0.042986,0.040541,0.049774,0.106095,0.047297,0.045455,0.011338,0.04955,0.036697,0.062069,0.064815,0.040909,0.052036,0.040909,0.047297,0.056561,0.042986,0.013605,0.038813,0.045249,0.038991,0.087838,0.071429,0.070776,0.086168,0.062069,0.045662,0.06865,0.071264,0.073903,0.057471
tr|A0A502C4E4|A0A502C4E4_9MICO,0.002273,0.05977,0.075342,0.055172,0.0553,0.068966,0.061927,0.061927,0.059226,0.063636,0.069284,0.054795,0.04119,0.05977,0.073903,0.009091,0.061785,0.06422,0.075,0.084091,0.012107,0.013636,0.009091,0.075,0.011468,0.011364,0.084091,0.011364,0.086364,0.009091,0.011364,0.076037,0.075,0.013636,0.075342,0.038902,0.040909,0.009091,0.055172,0.011364,0.056948,0.057471,0.084091,0.057737,0.027523,0.034091,0.038636,0.034091,0.043182,0.057737,0.043182,0.040909,0.043182,0.040909,0.038636,0.052752,0.043182,0.043182,0.040909,0.055172,0.043182,0.0,0.06422,0.013636,0.002273,0.013636,0.064073,0.066362,0.018182,0.034247,0.068493,0.064073,0.066667,0.06422,0.018182,0.057471,0.057471,0.065909,0.015909,0.013636,0.011364,0.009091,0.084091,0.011364,0.015909,0.081818,0.05977,0.064073,0.056948,0.077803,0.048055,0.064073,0.045455,0.018182,0.038636,0.059633,0.015909,0.013636,0.022727,0.034091,0.093182,0.002273,0.015909,0.036364,0.011364,0.009174,0.057471,0.055556,0.015909,0.025,0.002273,0.011364,0.029545,0.002273,0.038636,0.004566,0.0,0.016055,0.072727,0.057604,0.06621,0.079545,0.055172,0.034247,0.061785,0.064368,0.066975,0.055172
tr|A0A542FGL5|A0A542FGL5_9MICO,0.06422,0.022989,0.077982,0.032184,0.029954,0.064368,0.006881,0.027523,0.038991,0.029817,0.062356,0.038991,0.061927,0.048276,0.076212,0.061927,0.03211,0.034404,0.057339,0.073394,0.046005,0.061927,0.061927,0.071101,0.061927,0.059633,0.06422,0.061927,0.066514,0.061927,0.06422,0.057604,0.057339,0.061927,0.073394,0.061927,0.073394,0.061927,0.029885,0.06422,0.045872,0.025287,0.073394,0.064665,0.06422,0.071101,0.071101,0.068807,0.071101,0.064665,0.071101,0.071101,0.071101,0.071101,0.068807,0.03211,0.071101,0.071101,0.071101,0.032184,0.071101,0.06422,0.0,0.061927,0.066514,0.06422,0.009174,0.0,0.06422,0.050459,0.034404,0.009174,0.034483,0.034404,0.061927,0.029885,0.050575,0.03211,0.061927,0.059633,0.06422,0.061927,0.075688,0.059633,0.061927,0.073394,0.034483,0.009174,0.03211,0.075688,0.036697,0.006881,0.071101,0.06422,0.071101,0.025229,0.066514,0.059633,0.068807,0.066514,0.084862,0.061927,0.066514,0.071101,0.06422,0.06422,0.022989,0.018519,0.061927,0.066514,0.061927,0.061927,0.068807,0.061927,0.071101,0.06422,0.06422,0.066514,0.050459,0.057604,0.03211,0.068807,0.027586,0.052752,0.004587,0.036782,0.064665,0.032184
tr|A0A554N0M7|A0A554N0M7_9MICO,0.015909,0.055172,0.070776,0.050575,0.050691,0.064368,0.059633,0.059633,0.059226,0.061364,0.064665,0.047945,0.034325,0.055172,0.069284,0.006818,0.059497,0.059633,0.070455,0.081818,0.007264,0.006818,0.009091,0.075,0.002294,0.004545,0.086364,0.004545,0.088636,0.006818,0.009091,0.073733,0.070455,0.0,0.070776,0.032037,0.038636,0.006818,0.050575,0.009091,0.05467,0.052874,0.081818,0.053118,0.025229,0.034091,0.034091,0.034091,0.038636,0.053118,0.038636,0.036364,0.038636,0.036364,0.034091,0.045872,0.038636,0.038636,0.036364,0.050575,0.038636,0.013636,0.061927,0.0,0.013636,0.006818,0.061785,0.064073,0.004545,0.031963,0.063927,0.059497,0.062069,0.06422,0.004545,0.052874,0.052874,0.063636,0.002273,0.006818,0.002273,0.009091,0.081818,0.004545,0.009091,0.079545,0.055172,0.061785,0.052392,0.073227,0.045767,0.061785,0.040909,0.004545,0.036364,0.057339,0.013636,0.013636,0.027273,0.027273,0.088636,0.011364,0.009091,0.036364,0.009091,0.009174,0.055172,0.053241,0.002273,0.020455,0.011364,0.009091,0.025,0.011364,0.038636,0.013699,0.013636,0.016055,0.068182,0.0553,0.061644,0.079545,0.050575,0.02968,0.059497,0.05977,0.062356,0.050575
tr|A0A653QFI1|A0A653QFI1_9MICO,0.004505,0.05977,0.075342,0.055172,0.0553,0.068966,0.06422,0.061927,0.059226,0.063636,0.069284,0.054795,0.04119,0.057471,0.073903,0.009091,0.061785,0.06422,0.075,0.0839,0.012107,0.013636,0.011261,0.07483,0.011468,0.011364,0.087838,0.011364,0.09009,0.009091,0.011364,0.076037,0.075,0.013636,0.075342,0.038902,0.040816,0.011261,0.055172,0.013514,0.056948,0.057471,0.0839,0.057737,0.027523,0.040541,0.040632,0.034014,0.045147,0.057737,0.045147,0.047297,0.045147,0.047297,0.040632,0.052752,0.045147,0.045147,0.047297,0.055172,0.04955,0.002273,0.066514,0.013636,0.0,0.013636,0.066362,0.06865,0.018182,0.03653,0.070776,0.066362,0.066667,0.06422,0.018182,0.057471,0.055172,0.065909,0.018018,0.015766,0.011364,0.009091,0.0839,0.013514,0.015909,0.081633,0.05977,0.066362,0.056948,0.080092,0.050343,0.066362,0.047404,0.018182,0.038549,0.059633,0.015909,0.013575,0.027027,0.033937,0.097065,0.004505,0.015909,0.036281,0.013514,0.009174,0.057471,0.055556,0.015909,0.027149,0.004545,0.013514,0.031674,0.004525,0.038549,0.006849,0.002262,0.016055,0.076577,0.057604,0.068493,0.079365,0.055172,0.03653,0.064073,0.064368,0.066975,0.055172
tr|A0A6C6XWX6|A0A6C6XWX6_9MICO,0.015909,0.05977,0.073059,0.055172,0.0553,0.066667,0.061927,0.06422,0.063781,0.065909,0.066975,0.052511,0.038902,0.05977,0.071594,0.009091,0.064073,0.06422,0.072727,0.079545,0.012107,0.004545,0.006818,0.072727,0.009174,0.011364,0.084091,0.002273,0.086364,0.009091,0.011364,0.076037,0.072727,0.006818,0.073059,0.036613,0.043182,0.009091,0.055172,0.011364,0.059226,0.057471,0.079545,0.055427,0.029817,0.038636,0.038636,0.038636,0.043182,0.055427,0.043182,0.040909,0.043182,0.040909,0.038636,0.050459,0.043182,0.043182,0.040909,0.055172,0.043182,0.013636,0.06422,0.006818,0.013636,0.0,0.064073,0.066362,0.011364,0.03653,0.068493,0.064073,0.064368,0.068807,0.011364,0.057471,0.057471,0.068182,0.009091,0.013636,0.004545,0.006818,0.079545,0.011364,0.015909,0.077273,0.05977,0.066362,0.056948,0.075515,0.050343,0.064073,0.045455,0.009091,0.040909,0.061927,0.015909,0.011364,0.027273,0.031818,0.093182,0.011364,0.006818,0.040909,0.011364,0.006881,0.05977,0.05787,0.009091,0.025,0.011364,0.011364,0.029545,0.011364,0.043182,0.013699,0.013636,0.020642,0.072727,0.057604,0.06621,0.077273,0.055172,0.034247,0.061785,0.062069,0.064665,0.055172
tr|A0A6N0YH76|A0A6N0YH76_9MICO,0.064073,0.027586,0.077803,0.034483,0.032258,0.066667,0.006881,0.027523,0.04119,0.036613,0.060046,0.045767,0.066362,0.052874,0.073903,0.061785,0.036613,0.036697,0.059497,0.075515,0.043584,0.061785,0.061785,0.070938,0.059633,0.059497,0.066362,0.061785,0.06865,0.061785,0.064073,0.057604,0.059497,0.061785,0.073227,0.066362,0.073227,0.061785,0.029885,0.064073,0.048055,0.029885,0.075515,0.066975,0.061927,0.070938,0.075515,0.06865,0.070938,0.066975,0.070938,0.070938,0.070938,0.070938,0.06865,0.036697,0.070938,0.070938,0.070938,0.034483,0.070938,0.064073,0.009174,0.061785,0.066362,0.064073,0.0,0.009153,0.064073,0.050343,0.04119,0.009153,0.03908,0.038991,0.061785,0.034483,0.055172,0.038902,0.061785,0.059497,0.064073,0.061785,0.077803,0.059497,0.061785,0.075515,0.036782,0.009153,0.036613,0.08238,0.04119,0.006865,0.070938,0.064073,0.070938,0.025229,0.066362,0.061785,0.06865,0.066362,0.091533,0.061785,0.066362,0.070938,0.064073,0.061927,0.027586,0.020833,0.061785,0.066362,0.061785,0.061785,0.06865,0.061785,0.070938,0.064073,0.064073,0.06422,0.05492,0.0553,0.038902,0.070938,0.032184,0.052632,0.004577,0.036782,0.062356,0.034483
tr|A0A6N0YQ21|A0A6N0YQ21_9MICO,0.066362,0.022989,0.080092,0.032184,0.029954,0.064368,0.006881,0.027523,0.04119,0.032037,0.062356,0.04119,0.064073,0.048276,0.076212,0.064073,0.034325,0.034404,0.059497,0.075515,0.046005,0.064073,0.064073,0.073227,0.061927,0.061785,0.066362,0.064073,0.06865,0.064073,0.066362,0.057604,0.059497,0.064073,0.075515,0.064073,0.075515,0.064073,0.029885,0.066362,0.048055,0.025287,0.075515,0.064665,0.06422,0.073227,0.073227,0.070938,0.073227,0.064665,0.073227,0.073227,0.073227,0.073227,0.070938,0.03211,0.073227,0.073227,0.073227,0.032184,0.073227,0.066362,0.0,0.064073,0.06865,0.066362,0.009153,0.0,0.066362,0.052632,0.036613,0.009153,0.034483,0.034404,0.064073,0.029885,0.050575,0.034325,0.064073,0.061785,0.066362,0.064073,0.077803,0.061785,0.064073,0.075515,0.034483,0.009153,0.034325,0.077803,0.038902,0.006865,0.073227,0.066362,0.073227,0.025229,0.06865,0.061785,0.070938,0.06865,0.086957,0.064073,0.06865,0.073227,0.066362,0.06422,0.022989,0.018519,0.064073,0.06865,0.064073,0.064073,0.070938,0.064073,0.073227,0.066362,0.066362,0.066514,0.052632,0.057604,0.034325,0.070938,0.027586,0.05492,0.004577,0.036782,0.064665,0.032184
tr|A0A6N1CNR9|A0A6N1CNR9_9MICO,0.020455,0.057471,0.073059,0.052874,0.052995,0.066667,0.061927,0.061927,0.061503,0.063636,0.066975,0.052511,0.036613,0.057471,0.069284,0.011364,0.061785,0.061927,0.072727,0.086364,0.009685,0.011364,0.013636,0.077273,0.006881,0.009091,0.088636,0.009091,0.090909,0.011364,0.013636,0.076037,0.072727,0.004545,0.073059,0.034325,0.043182,0.011364,0.052874,0.013636,0.056948,0.055172,0.086364,0.055427,0.029817,0.038636,0.038636,0.038636,0.043182,0.055427,0.043182,0.040909,0.043182,0.040909,0.038636,0.050459,0.043182,0.043182,0.040909,0.052874,0.043182,0.018182,0.06422,0.004545,0.018182,0.011364,0.064073,0.066362,0.0,0.03653,0.068493,0.064073,0.064368,0.066514,0.004545,0.055172,0.055172,0.065909,0.006818,0.011364,0.006818,0.013636,0.086364,0.009091,0.013636,0.084091,0.057471,0.064073,0.05467,0.075515,0.048055,0.064073,0.045455,0.009091,0.040909,0.059633,0.015909,0.018182,0.031818,0.031818,0.088636,0.015909,0.013636,0.040909,0.013636,0.013761,0.057471,0.055556,0.002273,0.025,0.015909,0.013636,0.029545,0.015909,0.038636,0.018265,0.018182,0.020642,0.072727,0.057604,0.06621,0.081818,0.052874,0.034247,0.061785,0.062069,0.064665,0.052874
tr|A0A7T4WKQ4|A0A7T4WKQ4_9MICO,0.03653,0.048276,0.079909,0.048276,0.046083,0.064368,0.048165,0.048165,0.052511,0.045662,0.064665,0.045662,0.038902,0.055172,0.076212,0.031963,0.059497,0.055046,0.06621,0.082192,0.016949,0.034247,0.031963,0.082192,0.027523,0.02968,0.084475,0.034247,0.086758,0.031963,0.034247,0.069124,0.06621,0.031963,0.079909,0.036613,0.047945,0.031963,0.045977,0.034247,0.052511,0.052874,0.084475,0.064665,0.029817,0.041096,0.043379,0.041096,0.041096,0.064665,0.041096,0.043379,0.041096,0.043379,0.041096,0.041284,0.041096,0.041096,0.043379,0.048276,0.045662,0.034247,0.050459,0.031963,0.03653,0.03653,0.050343,0.052632,0.03653,0.0,0.052511,0.052632,0.055172,0.057339,0.03653,0.050575,0.057471,0.047945,0.031963,0.031963,0.034247,0.031963,0.084475,0.02968,0.031963,0.082192,0.050575,0.052632,0.050228,0.070938,0.050343,0.050343,0.043379,0.034247,0.043379,0.045872,0.03653,0.034247,0.03653,0.03653,0.093607,0.031963,0.038813,0.043379,0.034247,0.029817,0.050575,0.046296,0.034247,0.034247,0.031963,0.031963,0.038813,0.031963,0.043379,0.034247,0.034247,0.03211,0.063927,0.059908,0.050228,0.084475,0.048276,0.002283,0.048055,0.052874,0.060046,0.048276
tr|A0A7W3R3Q2|A0A7W3R3Q2_9MICO,0.070776,0.029885,0.077626,0.036782,0.034562,0.05977,0.036697,0.043578,0.038813,0.034247,0.060046,0.031963,0.06865,0.057471,0.069284,0.068493,0.02746,0.038991,0.054795,0.070776,0.046005,0.06621,0.068493,0.070776,0.06422,0.06621,0.070776,0.06621,0.073059,0.068493,0.070776,0.0553,0.054795,0.063927,0.073059,0.066362,0.077626,0.068493,0.032184,0.070776,0.043379,0.032184,0.070776,0.057737,0.068807,0.070776,0.073059,0.070776,0.070776,0.057737,0.070776,0.073059,0.070776,0.073059,0.070776,0.027523,0.070776,0.070776,0.073059,0.036782,0.073059,0.068493,0.034404,0.063927,0.070776,0.068493,0.04119,0.036613,0.068493,0.052511,0.0,0.038902,0.041379,0.027523,0.06621,0.034483,0.05977,0.03653,0.06621,0.06621,0.06621,0.068493,0.073059,0.06621,0.068493,0.070776,0.03908,0.038902,0.034247,0.066362,0.032037,0.038902,0.070776,0.068493,0.073059,0.041284,0.068493,0.06621,0.070776,0.073059,0.084475,0.06621,0.070776,0.073059,0.070776,0.066514,0.029885,0.030093,0.06621,0.068493,0.06621,0.068493,0.073059,0.06621,0.073059,0.068493,0.068493,0.066514,0.047945,0.057604,0.002283,0.068493,0.032184,0.050228,0.036613,0.043678,0.062356,0.036782
tr|A0A850DS22|A0A850DS22_9MICO,0.064073,0.027586,0.075515,0.034483,0.032258,0.066667,0.006881,0.027523,0.038902,0.036613,0.057737,0.043478,0.06865,0.050575,0.071594,0.061785,0.038902,0.036697,0.059497,0.070938,0.041162,0.061785,0.061785,0.070938,0.057339,0.059497,0.064073,0.061785,0.066362,0.061785,0.064073,0.057604,0.059497,0.059497,0.070938,0.06865,0.073227,0.061785,0.027586,0.064073,0.048055,0.027586,0.070938,0.064665,0.061927,0.06865,0.073227,0.06865,0.06865,0.064665,0.06865,0.070938,0.06865,0.070938,0.066362,0.036697,0.06865,0.06865,0.070938,0.034483,0.070938,0.064073,0.009174,0.059497,0.066362,0.064073,0.009153,0.009153,0.064073,0.052632,0.038902,0.0,0.036782,0.036697,0.061785,0.032184,0.052874,0.038902,0.059497,0.059497,0.061785,0.061785,0.073227,0.059497,0.061785,0.070938,0.036782,0.009153,0.038902,0.077803,0.043478,0.006865,0.06865,0.061785,0.070938,0.025229,0.064073,0.059497,0.066362,0.06865,0.086957,0.061785,0.066362,0.070938,0.064073,0.061927,0.027586,0.020833,0.061785,0.066362,0.061785,0.061785,0.06865,0.061785,0.070938,0.064073,0.064073,0.06422,0.052632,0.0553,0.036613,0.06865,0.029885,0.05492,0.004577,0.034483,0.060046,0.034483
tr|A0A8H9GBR3|A0A8H9GBR3_9MICO,0.068966,0.025287,0.066667,0.022989,0.020737,0.062069,0.036782,0.045977,0.043678,0.034483,0.053118,0.03908,0.062069,0.05977,0.076212,0.064368,0.041379,0.027586,0.055172,0.066667,0.046005,0.064368,0.064368,0.066667,0.062069,0.062069,0.066667,0.064368,0.068966,0.064368,0.066667,0.050691,0.055172,0.062069,0.066667,0.064368,0.075862,0.064368,0.025287,0.066667,0.048276,0.025287,0.066667,0.060046,0.064368,0.071264,0.073563,0.071264,0.073563,0.060046,0.073563,0.073563,0.073563,0.073563,0.071264,0.036782,0.073563,0.073563,0.073563,0.025287,0.073563,0.066667,0.034483,0.062069,0.066667,0.064368,0.03908,0.034483,0.064368,0.055172,0.041379,0.036782,0.0,0.029885,0.062069,0.02069,0.062069,0.036782,0.062069,0.062069,0.064368,0.064368,0.068966,0.062069,0.05977,0.066667,0.029885,0.036782,0.036782,0.068966,0.03908,0.036782,0.073563,0.05977,0.073563,0.043678,0.062069,0.062069,0.071264,0.068966,0.085057,0.064368,0.066667,0.073563,0.066667,0.066667,0.025287,0.020833,0.062069,0.066667,0.064368,0.064368,0.066667,0.064368,0.073563,0.066667,0.066667,0.066667,0.050575,0.064516,0.03908,0.064368,0.018391,0.055172,0.034483,0.002299,0.060046,0.032184
UPI000348358B,0.066514,0.027586,0.075688,0.027586,0.032258,0.071264,0.036697,0.045872,0.036697,0.020642,0.060046,0.03211,0.073394,0.055172,0.078522,0.06422,0.025229,0.038991,0.059633,0.073394,0.048426,0.066514,0.06422,0.068807,0.06422,0.061927,0.068807,0.066514,0.071101,0.06422,0.066514,0.057604,0.059633,0.06422,0.075688,0.071101,0.073394,0.06422,0.032184,0.066514,0.038991,0.022989,0.073394,0.066975,0.066514,0.071101,0.073394,0.068807,0.071101,0.066975,0.071101,0.071101,0.071101,0.071101,0.068807,0.029817,0.071101,0.071101,0.071101,0.025287,0.071101,0.06422,0.034404,0.06422,0.06422,0.068807,0.038991,0.034404,0.066514,0.057339,0.027523,0.036697,0.029885,0.0,0.06422,0.025287,0.057471,0.022936,0.06422,0.061927,0.066514,0.06422,0.075688,0.061927,0.06422,0.073394,0.032184,0.036697,0.03211,0.077982,0.03211,0.036697,0.071101,0.066514,0.071101,0.043578,0.066514,0.061927,0.068807,0.073394,0.087156,0.061927,0.071101,0.071101,0.066514,0.066514,0.027586,0.030093,0.06422,0.071101,0.061927,0.06422,0.075688,0.061927,0.071101,0.06422,0.06422,0.066514,0.048165,0.064516,0.025229,0.066514,0.022989,0.057339,0.034404,0.032184,0.062356,0.027586
